audio_path,text,duration,speaker_id,split,source_metadata
/home/mahmud/datasets/usc/ISSAI_USC/train/887870220_1_16186_1.wav,ota rozi xudo rozi,2.4865,887870220,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/311593273_1_62459_1.wav,o‘tib ketganini sezib qoldi,2.52,311593273,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/647604821_2_823_2.wav,tevarak atrof ma‘qulmi,2.5465,647604821,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/549981688_1_6155_1.wav,sharillab jala quyib yubordi,2.5465,549981688,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/677875724_1_42027_1.wav,anvarimga sirayam yoqmaydi,2.5465,677875724,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1037634483_1_17856_2.wav,bordan davlat yo‘qdan mehnat,2.5465,1037634483,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/647604821_2_828_2.wav,kvartirada hamma qulayliklar bor,2.5465,647604821,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/600717944_1_941_1.wav,yoshingiz nechida,2.5465,600717944,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/887870220_1_77472_1.wav,o‘tga suvga botirmas,2.6,887870220,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/549981688_1_6154_1.wav,ketidan momaqaldiroq gulduradi,2.6665,549981688,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/200177075_1_6406_1.wav,maskovga borganmisan,2.6665,200177075,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/445164389_1_26275_1.wav,bemalol topib xarid qilsa bo‘ladi,2.6665,445164389,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/677875724_1_42029_1.wav,sanam tashlagin ichkilikni,2.6665,677875724,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/863871389_1_15522_3.wav,otang qui enang qui,2.6665,863871389,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/887870220_1_68931_1.wav,ota ona duosi,2.72,887870220,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/354527410_1_77040_1.wav,bildim oxiratning kerakligini mozorda,2.72,354527410,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/907728391_1_2372_1.wav,hech borgan emasman,2.7265,907728391,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/311593273_1_1173_1.wav,sekin mo‘raladi,2.7265,311593273,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/200177075_1_6407_1.wav,yo‘q dedim yolg‘on gapirib,2.7865,200177075,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/96627779_1_47_3.wav,opangizning ishlari yaxshimi,2.7865,96627779,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/485463831_1_15511_3.wav,oriq boqilar semiz so‘yilar,2.8,485463831,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1113312891_1_357_3.wav,biz bilan bilyard o‘ynaysizmi,2.88,1113312891,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/485463831_1_15508_3.wav,olomonchining yiqqani olomonga ketar,2.88,485463831,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/105718008_2_27668_1.wav,o‘zbekiston gol urish kerak yigitlar,2.9305,105718008,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/543199074_1_1529_3.wav,bosh og‘rir edi va ular salomlashishdi,2.9665,543199074,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/600717944_1_943_1.wav,men yigirma yoshdaman,3.0265,600717944,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/726550065_1_3891_2.wav,ketayotgandek bo‘ldi u,3.0265,726550065,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/96627779_1_46_4.wav,akangizning ishlari yaxshimi,3.0265,96627779,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/62052411_2_18464_2.wav,samuray do‘sti uchun jonini ayamaydi,3.0385,62052411,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/96627779_1_48_3.wav,singlingizning ishlari yaxshimi,3.0865,96627779,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/96627779_1_49_3.wav,duganangizning ishlari yaxshimi,3.0865,96627779,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/600717944_1_944_1.wav,men o‘ttiz yoshdaman,3.1465,600717944,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/610415556_1_18522_1.wav,yaxshi kiyimda maymun ham go‘zal,3.1465,610415556,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/600717944_1_942_1.wav,tug‘ilgan yilingiz qachon,3.1465,600717944,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/62052411_2_23648_3.wav,aslida davronning ham maqsadi shu edi,3.1505,62052411,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1037634483_1_17839_2.wav,boyning bir yo‘qligi ochning bir to‘qhgi,3.2065,1037634483,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/726550065_1_3889_3.wav,mening ham boshim aylanib ketdi,3.2065,726550065,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/572313534_1_16302_1.wav,iyasi kelsa biyasini ber,3.2065,572313534,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/726550065_1_3893_2.wav,kimdir bilagimni changallab dedi,3.2665,726550065,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/647604821_2_827_2.wav,ko‘chib o‘tgach xonani qaytadan jihozladik,3.2665,647604821,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/85942449_1_1527_2.wav,u ham uxlamaganga uxshaydi,3.2665,85942449,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/200177075_1_6409_1.wav,naim sartarosh qo‘llarini yozdi,3.3265,200177075,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1113312891_1_355_5.wav,keling velosipedda o‘tirib sayr qilamiz,3.36,1113312891,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/726550065_1_3880_4.wav,yerga kirib ketgudek bo‘ldim,3.3865,726550065,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/610415556_1_18523_1.wav,o‘g‘ri o‘z eshigini yaxshilab tambalaydi,3.3865,610415556,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1410249135_1_15449_1.wav,haydan kelgan huvga ketar yomg‘irdan kelgan suvga ketar,3.5065,1410249135,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/413927199_1_15209_3.wav,o‘zining yirtig‘ini ko‘rmagan o‘zganing tirtig‘idan kular,3.5065,413927199,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/62052411_2_18463_2.wav,qarish oson ilm o‘rganish qiyin,3.5985,62052411,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/543199074_1_1530_2.wav,xuddi urishib qolganday indamasdan yurishdi,3.6865,543199074,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/610415556_1_18524_1.wav,sakkiz qo‘li sakkiz tili bor hiylagar haqida,3.6865,610415556,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/549981688_1_43753_1.wav,endi chi endi navbat asadbekkami ha,3.6865,549981688,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1159282281_1_4164_1.wav,men o‘zimda yo‘q quvonib ketdim,3.7025,1159282281,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/284962135_1_387_3.wav,sizni tabriklayman,3.8065,284962135,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/549981688_1_43752_1.wav,shunda qasos chanqog‘i oz bo‘lsa da bosilardi,3.8065,549981688,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/810468513_1_336_5.wav,ertaroq kelishga harakat qildim ammo bo‘lmadi,3.86,810468513,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/813467066_1_532_4.wav,sening o‘rningda bo‘lganimda,3.8665,813467066,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1159282281_1_4163_1.wav,doniyor yana kuylay boshladi,3.8865,1159282281,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1055253653_1_15563_2.wav,tuyaday qiz uzatib tugmaday jaz yemadim,3.9265,1055253653,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1159282281_1_4161_1.wav,o‘sha tomondan shabada esardi,3.9425,1159282281,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/285730472_1_5329_1.wav,qarab turib xudoning ishlariga ham qoyil qolmayman,3.9865,285730472,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1055253653_1_15560_2.wav,tushda suv ichgan bilan tashnalik qonmas,3.9865,1055253653,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/62052411_2_18465_2.wav,hatto to‘rtta ot ham tilni quvib yetolmaydi,3.9985,62052411,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/311593273_1_53918_1.wav,muqaddam yelkasidan muz,4.0,311593273,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/572313534_1_16301_1.wav,zamona kelmay qirindan g‘amingni ye burundan,4.0465,572313534,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/105718008_2_27661_1.wav,assalomu alaykum aziz futbol ixlosmandlari,4.1025,105718008,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/863871389_1_15535_4.wav,palov desang payshanbaga do‘lma desang dushanbaga,4.1065,863871389,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/85942449_1_1525_2.wav,dilfuza uni jilmayib qarshi oldi,4.1065,85942449,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1037634483_1_17849_2.wav,boyning o‘g‘li hangamachi yo‘qning o‘g‘li dangamachi,4.1105,1037634483,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/907728391_1_2373_1.wav,to‘y egasi astoydil yalina boshladi,4.1665,907728391,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1086287320_1_15539_3.wav,ro‘zingni sot ro‘shnolik ol,4.2865,1086287320,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/907728391_1_2371_1.wav,men to‘yga yurmayman,4.3465,907728391,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/907728391_1_2370_1.wav,u keskin bosh chayqadi,4.4065,907728391,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/284962135_1_389_2.wav,bayram bilan tabriklayman,4.4065,284962135,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/200177075_1_6408_1.wav,e maskovga bormabsan dunyoga kelmabsan,4.4065,200177075,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/285730472_1_5330_1.wav,ota boladan bir oyda qoraxat kelsa ya,4.4065,285730472,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/485463831_1_15514_2.wav,ot aylanib qozig‘ini topar er aylanib yozig‘ini,4.42,485463831,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1037634483_1_17823_2.wav,bepul bozorga borguncha kafan olib mozorga bor,4.4665,1037634483,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/677875724_1_42028_1.wav,san hofiz bolam to‘yma to‘y yurib ichishga o‘rganib qolgansan,4.4665,677875724,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/429089587_1_21323_1.wav,maqsadini tushunmaydiganlar ko‘pincha o‘z qadr qimmatidan mahrum bo‘lishadi,4.5265,429089587,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/85942449_1_1515_2.wav,o‘zini shunga ishontirmochchi bo‘ldi,4.7665,85942449,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1086287320_1_15537_2.wav,rizq kamimas banda ochidan o‘lmas,4.8265,1086287320,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/429089587_1_21325_1.wav,mag‘rur odam o‘zini emas balki odamlarning u haqdagi fikrini hurmat qiladi,4.8865,429089587,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/736041917_1_26280_1.wav,hech qaysi davlat o‘zining talabalarini olib chiqib ketgani yo‘q,4.92,736041917,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/445164389_1_26276_1.wav,hamma chunjiye bayramini nishonlashni boshlab yuborgan,4.9465,445164389,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/285730472_1_5327_1.wav,dutorning qulog‘ini tutdan qilmasa sinaveradi dedi sekin,4.9465,285730472,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/354527410_1_15753_1.wav,dunyoning kerakligini bozorda bildim oxiratning kerakligini mozorda,5.1265,354527410,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/85942449_1_1529_1.wav,bosh og‘rir edi va ular salomlashishdi,5.3065,85942449,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/284962135_1_385_4.wav,ishingizda muvafaqqiyat yor bo‘lsin,5.3065,284962135,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/284962135_1_391_2.wav,tug‘ilgan kuningiz bilan tabriklayman,5.3065,284962135,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/887870220_1_16185_1.wav,ota ona duosi o‘tga suvga botirmas,5.3065,887870220,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/105718008_2_27664_1.wav,ushbu bellashuvni mazkur sahifada matnli onlayn tarzida kuzatishingiz mumkin,5.6625,105718008,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1410249135_1_15446_4.wav,qutli qo‘noq kelsa qo‘y egiz tug‘ar qutsiz qo‘noq kelsa qo‘yga qashqir chopar,5.6665,1410249135,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1086287320_1_15535_3.wav,palov desang payshanbaga do‘lma desang dushanbaga,5.8465,1086287320,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/285730472_1_5328_1.wav,yog‘ochning uyoq buyog‘ini o‘yar ekan uh tortdi,6.0265,285730472,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/736041917_1_26281_1.wav,virus xitoyda tarqalgan bo‘lsa da vahimasi o‘zbekistonda bo‘lyapti,6.12,736041917,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/429089587_1_21324_1.wav,o‘z o‘zini beqiyos qadrlash va takabburlik o‘zini qadrlash belgisi emas,6.3265,429089587,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/311593273_1_1172_1.wav,muqaddam yelkasidan muz o‘tib ketganini sezib qoldi,6.5065,311593273,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1227944438_2_27139_1.wav,bu holat tibbiyot xodimlarini ham juda katta qiyinchiliklarga duchor qildi,6.6865,1227944438,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1086287320_1_15532_3.wav,og‘ilda uloq tug‘ilsa adirda o‘ti unib chiqar,6.7465,1086287320,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/445164389_1_26274_1.wav,buni xitoydagi ko‘plab o‘zbeklar odatiy qabul qildi deydi u,6.9265,445164389,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/445164389_1_26273_1.wav,chunjiye bayrami xitoyliklar uchun sayohat mavsumi hisoblanadi,6.9265,445164389,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1159282281_1_4162_1.wav,doniyorning hali boshlagan kuyini yana davom ettirishini sabrsizlik bilan kutardim,7.2345,1159282281,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/736041917_1_26282_1.wav,bu orqali faqat ota onalarimiz yaqinlarimizni xavotirga solganimiz qoladi xolos,7.36,736041917,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/105718008_2_27659_1.wav,o‘shandan beri foydalanuvchilar o‘zbekcha wikipedia sahifalarini hech bir muammosiz ocha oladigan bo‘ldi,7.8585,105718008,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/736041917_1_26279_1.wav,internetda o‘zbekistonliklar tomonidan tarqatilayotgan xabarlardan ochig‘i hayron bo‘ldik,7.86,736041917,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1227944438_2_27138_2.wav,sovuq yog‘in sochinli kunlarda har qanday transport qatnovi umuman imkonsiz bo‘lgan hududlar ham yo‘q emas,10.2865,1227944438,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1227944438_2_27141_3.wav,o‘zbekistonda hududlar xususiyati har xil geografik joylashuv infratuzilma kerak bo‘lsa odamlar hayot har xil,11.7865,1227944438,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1325333966_1_733_1.wav,qachon tayyor bo‘ladi,1.2265,1325333966,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1325333966_1_732_1.wav,qachon taxt bo‘ladi,1.4065,1325333966,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/962439420_1_1428_1.wav,bormasa otasiga jabr,1.5305,962439420,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1325333966_1_735_1.wav,sartaroshxona qayerda,1.5865,1325333966,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/962439420_1_62713_1.wav,ketsa to‘y yana kupayadi,1.68,962439420,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/225564654_1_3694_2.wav,birga ovqatlandik,1.7065,225564654,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/865600920_1_362_2.wav,mehmonlar kelishadi,1.7465,865600920,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/962439420_1_54172_1.wav,erta indin havo yurishib,1.76,962439420,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/962439420_1_1427_1.wav,bolamga yana jabr,1.7825,962439420,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/138507173_2_17546_1.wav,to‘y ginasiz bo‘lmas,1.8265,138507173,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1166036012_1_408_4.wav,chorak kam o‘n ikki,1.8265,1166036012,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/138507173_2_17508_1.wav,to‘y to‘nliniki,1.8265,138507173,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1275357209_1_420_1.wav,sabr qiling,1.8465,1275357209,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1275357209_1_417_2.wav,kech payt bo‘ldi,1.8865,1275357209,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1166036012_1_412_1.wav,soat qariyb o‘n ikki,1.9465,1166036012,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/159163240_1_7762_1.wav,uydan obkeb beray,1.9465,159163240,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/690536493_1_54171_1.wav,to‘yga yubormay desam,1.96,690536493,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/979335603_2_1543_2.wav,guvohlarim bor,2.0465,979335603,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1166036012_1_413_1.wav,soat o‘n ikkidan chorak o‘tdi,2.0665,1166036012,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/159163240_1_7763_1.wav,mulzam bo‘ldim,2.0665,159163240,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/865600920_1_363_3.wav,siz kelaolasizmi,2.0865,865600920,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1024182136_1_3570_1.wav,hiring hiring kulishardi,2.1905,1024182136,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/778735243_1_363_1.wav,siz kelaolasizmi,2.22,778735243,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/159163240_1_7766_1.wav,oyim farrosh edi,2.2465,159163240,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1166036012_1_411_2.wav,beshdan o‘n daqiqa o‘tdi,2.3065,1166036012,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/690536493_1_62712_1.wav,bo‘lmasa borsa bu ahvol,2.32,690536493,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1024182136_1_3572_1.wav,doniyorga hoy yigit,2.3225,1024182136,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1166036012_1_414_1.wav,soat sakkizga zang urdi,2.3665,1166036012,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1325333966_1_731_1.wav,iltimos palto kiyim bosh yubka ni tozalashga bering,2.4265,1325333966,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1089114285_1_2024_1.wav,endi chala boshladi,2.4265,1089114285,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/368760392_1_77257_3.wav,yerda bor tosh u tarozi,2.44,368760392,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/979335603_2_1545_2.wav,tasdiqlashlari mumkin,2.5065,979335603,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1275357209_1_419_1.wav,soatni burib qo‘yishni unutibman,2.5265,1275357209,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/138507173_2_17487_1.wav,qo‘rqqandan quvongan yomon,2.5465,138507173,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1024182136_1_3573_1.wav,isming nima doniyormidi,2.5465,1024182136,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1284940291_1_7727_1.wav,qani samovarga o‘zing qaray qol,2.6065,1284940291,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/690536493_1_1423_1.wav,urinib qolyapti bolam boyaqish,2.62,690536493,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1275357209_1_418_1.wav,soatingiz to‘g‘ri yurayapti,2.6665,1275357209,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1325333966_1_734_1.wav,qayerda oyoq kiyimimni tozalatishim mumkin,2.6665,1325333966,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1137979981_2_16634_1.wav,yangi supurgi toza supurar,2.6905,1137979981,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1137979981_2_16635_1.wav,yaxshi dam mehnatga hamdam,2.6905,1137979981,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/159163240_1_7765_1.wav,o‘zimning boshimdan o‘tgan,2.7265,159163240,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/865600920_1_364_3.wav,o‘rtog‘im bilan birga kelsak bo‘ladimi,2.8065,865600920,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1335261085_1_15431_2.wav,unumli mehnat katta daromad,2.82,1335261085,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/979335603_2_1547_2.wav,orqadan kimdir chaqirib qoldi,2.8465,979335603,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/979335603_2_1544_2.wav,dadamga kinoda edik deganman,2.8665,979335603,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1335261085_1_15428_3.wav,tug‘mas tovuq ko‘p qaqillar,2.88,1335261085,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1335261085_1_15429_2.wav,tuqqaning yaramaydi tukkaning yaraydi,2.88,1335261085,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/721214642_1_4695_2.wav,men o‘sha keng dala o‘rtasida edim,2.9065,721214642,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/865600920_1_355_6.wav,keling velosipedda o‘tirib sayr qilamiz,2.9665,865600920,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/225564654_1_3702_3.wav,yo‘lda kelayotib jamila menga gapirardi,2.9665,225564654,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1024182136_1_3574_1.wav,ko‘rinishdan erkakka o‘xshaysanku,2.9825,1024182136,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1081397625_1_1748_1.wav,u menga tegishga majbur,3.0865,1081397625,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1049889124_1_7380_1.wav,birovning eshigida surnay,3.0865,1049889124,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/979335603_2_1546_2.wav,asror javob qaytarishga ulgurmadi,3.1265,979335603,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/721214642_1_4698_4.wav,ko‘z ostidan qarab qo‘yardim,3.1465,721214642,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/690536493_1_1424_1.wav,o‘yladi ma‘suma uning izidan qarab,3.16,690536493,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/778735243_1_351_6.wav,bir piyola choy ichamizmi,3.18,778735243,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/138507173_2_17516_1.wav,uyquning tinchi yaxshi o‘limning kechi,3.2065,138507173,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/865600920_1_360_4.wav,yo‘q raxmat raqsga tushmayman,3.2065,865600920,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1275357209_1_415_3.wav,mahalliy vaqt bilan soat o‘n olti,3.2465,1275357209,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1343503180_1_16334_1.wav,taqdirli ayol tadbirli ayol,3.2665,1343503180,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1373864725_1_22195_2.wav,bu yerdagilar esa etibor ham qilishmadi,3.3385,1373864725,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/778735243_1_357_2.wav,biz bilan bilyard o‘ynaysizmi,3.36,778735243,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1081397625_1_1752_1.wav,yalang‘och tutlar ham hayron,3.3865,1081397625,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/721214642_1_4699_3.wav,sehrlangandek ergashib borardim,3.3865,721214642,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1284940291_1_7729_1.wav,hech kimga qaramay bir hatlab ayvon zinasidan chiqdi,3.3865,1284940291,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/721214642_1_4696_2.wav,sevishgan ikki yoshni ko‘rdim,3.3865,721214642,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/243814113_2_10756_4.wav,qorin go‘sht bo‘lmas sipohi do‘st,3.4,243814113,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/962439420_1_1426_1.wav,erta indin havo yurishib ketsa to‘y yana kupayadi,3.4505,962439420,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1373864725_1_22191_2.wav,tez yordam bir soatga qolmay yetib keldi,3.4505,1373864725,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/721214642_1_4702_3.wav,balki butun borliqni ham unutib yuborgandek edi,3.5065,721214642,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/138507173_2_17478_1.wav,o‘tda yongan kuyar g‘amda yongan o‘lar,3.5665,138507173,train,sidecar
/home/mahmud/datasets/usc/ISSAI_USC/train/1137979981_2_16631_1.wav,yuzdagi yara yamog‘ini yashirish qiyin,3.5985,1137979981,train,sidecar
